gene,Length,Nonsyn_v,Syn_v,Tissuespe,Expr,Reptime,HIc,GC,ALL_tr_length,CO_tr_length,ALL_tr_count,CO_tr_count,NC_tr_count,NC_mut_rate,HI,REC,CONS,RVIS,GDI,NET
E2F5,1.081,2,5,1,0.99174,1450,3,39.49,24564.55556,25723.14286,9,7,2,0.000005762,0.82126,0.17937,1.862315629,0.191216164,2.68649,0.690337913
COA3,0.331,9,0,0,16.33092,190,33,54.78,2307.5,1071,2,1,1,0.000001,0.36777,0.09294,0.000001,-0.075159878,0.18879,0.000001
COA4,0.269,3,0,0,5.55075,214,47,46.92,2574,3472.25,6,4,2,0.000001,0.00937,0.02934,0.000001,0.501689326,1.03071,0.000001
E2F6,0.898,7,5,0,3.4211,196,26,41.96,17519.36364,19978,13,5,8,0.00000234,0.14447,0.13079,1.099732107,0.03689118,0.4732,1
E2F7,2.796,35,20,0,1.0632,887,-11,40.18,25548.28571,28432,7,5,2,0.000003717,0.12836,0.09736,1.066884668,0.093718683,3.01697,0.9749105
COA1,0.466,4,6,0,6.5453,310,38,40.39,74698.25,75816.66667,20,6,14,0.000001,0.000001,0.000001,0.000001,-0.229483771,0.29372,0.000001
E2F8,2.664,38,18,0,1.32848,504,16,41.92,9696.5,12742.33333,4,3,1,0.000002845,0.39192,0.09135,0.468762474,-0.773369631,3.46644,0.893876383
SDC4,0.622,13,5,0,10.05559,233,36,49.94,22543,22543,2,2,0,0.000002345,0.26113,0.20685,-0.663653019,-0.161524709,9.23969,0.861263327
SDC2,0.631,13,6,0,2.30943,740,-2,41.4,64535.25,71291.16667,8,6,2,0.000004245,0.55337,0.55515,-0.383228815,0.104848986,10.79403,0.307833909
SDC3,1.354,27,21,0,3.92864,269,48,55.72,12914.5,22450.5,4,2,2,0.000002412,0.20214,0.31827,0.411132719,-0.020150552,12.652,0.652005425
TMF1,3.367,40,19,0,2.6391,443,9,36.59,19370.4,32491,5,2,3,0.000003137,0.43911,0.10638,0.424772844,-0.08265057,5.3264,0.626519616
SH2D4A,1.461,32,18,0,1.45909,265,-11,42.67,49957,71655.25,6,4,2,0.000002281,0.13779,0.0945,-1.644617432,0.69078985,11.16974,0.78781428
SH2D4B,1.154,22,13,0,3.02345,686,-11,45,73090.6,107543.3333,5,3,2,0.000003281,0.34685,0.10182,0.548775471,1.332002318,11.69765,0.152872874
SMAGP,0.309,5,1,0,4.94861,194,40,46.82,24395.5,24456.28571,8,7,1,0.000002298,0.000001,0.000001,0.000001,0.147123112,0.83475,0.11437136
ZFPL1,0.968,26,7,0,32.67059,207,46,56.15,2084.642857,2182.714286,14,7,7,0.000002105,0.12855,0.0991,-0.381870063,0.308721233,4.32727,0.889259967
TBL1XR1,1.615,6,8,0,1.35357,433,0,38.26,132351.125,149389.5,16,14,2,0.00000375,0.93008,0.25362,2.751092138,-0.163345027,0.19576,0.93696261
SSBP4,1.248,15,12,1,13.84225,259,42,64.53,8547.714286,10332.42857,14,7,7,0.000002272,0.20604,0.10821,1.184336404,-0.293801652,1.11514,0.931780163
SSBP3,1.257,9,14,0,6.95802,369,25,50.93,100864.4667,150075,15,6,9,0.000001927,0.15537,0.08395,1.793182046,-0.648365105,0.94347,0.966477471
SSBP2,1.195,8,6,0,1.59943,864,23,35.97,198853,266784.875,19,8,11,0.000002353,0.20457,0.12378,2.008385904,-0.029247611,0.54535,0.970393314
SSBP1,0.477,5,1,1,2.00522,844,14,40.78,11372.78571,15008.625,14,8,6,0.000003745,0.21552,0.16111,0.000001,-0.053113545,1.00881,0.993196213
HOXC10,1.039,15,9,0,12.57445,274,23,52.92,3297.6,3003.5,5,2,3,0.000003299,0.000001,0.000001,1.073206934,-0.47017169,1.93235,0.436170405
LYPD6B,0.654,14,4,1,1.32203,698,-3,39.95,93123.63636,123059.8,11,5,6,0.000002386,0.000001,0.000001,-0.517495912,-0.161524709,2.46393,0.669812504
SH2D3C,3.094,38,30,1,11.94942,179,58,53.99,22028.15385,22978.75,13,8,5,0.000001995,0.33676,0.12268,2.415870997,-0.639268965,4.62665,0.910892812
HOXC12,0.859,9,2,0,12.57445,274,23,57.94,4123,4123,1,1,0,0.000003299,0.48129,0.11137,1.882332567,0.000001,2.64383,0.822262168
SDC1,0.958,18,8,0,5.32338,320,37,57.56,22516.66667,23256.25,6,4,2,0.000001845,0.06732,0.51297,0.164676472,0.885576705,3.36985,0.815021828
HOXC11,0.925,14,4,0,12.57445,274,23,55.98,3905,3905,2,2,0,0.000003299,0.73855,0.13576,1.440771531,-0.427900189,5.40045,0.960978212
SH2D3A,1.776,44,14,0,7.36129,272,27,51.86,10776.125,14470,8,3,5,0.000002804,0.12796,0.11754,0.313338288,1.512041961,8.46811,0.428825838
HOXC13,1.003,5,0,0,12.57445,274,23,49.09,7794,7794,1,1,0,0.000003299,0.43866,0.12121,2.637214608,0.000001,3.11867,0.954849217
HBG1,0.459,2,2,1,1.09545,1056,-1,45.86,1810,1810,1,1,0,0.00000516,0.51338,0.78327,0.000001,0.000001,0.17282,0.386590489
ZFPM2,3.496,57,25,0,0.46151,998,-25,37.04,253967.7778,307118,9,5,4,0.000006168,0.5623,0.26433,-0.013602468,0.519883383,8.01507,0.910775802
HBG2,0.459,2,4,1,1.09545,1056,-1,39.8,161994.75,215542,4,3,1,0.00000516,0.44272,0.09558,0.000001,-0.009020804,0.42248,0.100711727
ZFPM1,3.071,31,29,0,6.26557,184,37,63.05,61617.2,83700,5,1,4,0.000006833,0.000001,0.000001,1.036762474,0.000001,7.52751,0.919092099
L3HYPDH,1.09,26,8,1,1.68237,606,12,42.53,6690.888889,9728,9,3,6,0.000001,0.10302,0.1023,0.000001,0.328949044,5.03864,0.000001
TGFBR3L,0.976,0,0,0,0.000001,0.000001,0.000001,66.95,2184.666667,2953,3,1,2,0.000001,0.000001,0.000001,0.000001,0.000001,2.39054,0.000001
APPBP2,1.823,18,10,0,3.72707,242,7,39.69,50879.66667,57355.5,6,2,4,0.000002389,0.77594,0.16862,2.053136072,-0.404032746,6.50148,0.896203762
TMC7,2.252,31,19,0,8.5099,171,18,46.16,60119.8,78322.33333,5,3,2,0.000003327,0.14515,0.10112,0.966853903,0.492370492,5.95318,0.189146622
TMC6,2.513,47,24,0,5.27017,217,27,61.98,6863.76,11428.1,25,10,15,0.000002331,0.17431,0.14008,0.136116352,0.497836815,12.75965,0.1538533
TMC8,2.256,46,16,0,5.27017,217,27,60.46,4307.222222,6719.25,9,4,5,0.000002331,0.10285,0.10186,0.556130179,0.205769367,4.97185,0.13596727
TMC3,3.413,54,27,0,2.45396,787,28,42.91,39756,42997,3,2,1,0.00000292,0.05595,0.12437,0.790401493,1.478915028,7.98006,0.110788097
TMC2,2.821,40,26,0,7.78654,450,41,42.82,60641.5,105178,2,1,1,0.000002519,0.05612,0.1045,0.350048221,0.297596326,6.31408,0.15040441
NFRKB,4.1,43,45,0,6.35581,248,-3,45.4,16168.18182,17584.8,12,10,2,0.000002645,0.21273,0.12979,2.352667692,-2.651579643,2.92847,0.632462036
TMC5,3.436,51,21,1,5.2251,369,13,45.06,49671.63636,67401.85714,11,7,4,0.00000235,0.08155,0.08596,0.615057087,0.786269343,4.58688,0.09132651
TMC4,2.214,29,16,0,7.35613,439,-53,56.1,5397.083333,8548.25,12,4,8,0.000005651,0.02334,0.08685,1.838237094,0.668743049,10.76216,0.308496149
TMC1,2.383,34,13,0,3.95593,486,10,39.22,123383.8571,241205.3333,7,3,4,0.000002646,0.11676,0.17087,0.218375706,-0.641086234,10.48286,0.209248234
BCS1L,1.295,16,19,0,10.33606,269,43,54.42,2468.9,2962.642857,20,14,6,0.000002075,0.18102,0.6537,1.629730206,-0.624497208,4.93019,0.917048902
SDR42E1,1.192,26,13,0,2.07928,635,13,44.28,12455.66667,12828,3,2,1,0.00000275,0.000001,0.000001,-1.762274495,1.199707453,7.75451,0.145578306
UCKL1,1.795,28,19,0,11.57316,206,36,62.54,9382.666667,12434.4,7,5,2,0.000001,0.11651,0.1169,2.216508408,-1.397999468,1.03522,0.936386437
HBE1,0.459,6,5,1,1.09545,1056,-1,38.96,158390,158390,3,3,0,0.00000516,0.32278,0.08735,0.000001,-0.007201372,0.57871,0.11978489
RCN3,1.017,23,16,1,20.80142,210,41,53.61,10554.8,11058.25,5,4,1,0.000002689,0.000001,0.000001,1.226309476,0.863528995,6.70876,0.792081167
RCN1,1.026,10,5,0,2.5197,683,-1,43.38,65702.09091,119866,11,5,6,0.000003728,0.17487,0.1672,1.027345098,0.415317661,1.81712,0.642164562
RCN2,1.048,3,7,0,3.35583,614,27,38.97,13848.16667,18287,6,3,3,0.000002523,0.52998,0.12576,1.8989986,-0.141298762,1.05358,0.625175698
GPR128,2.474,45,13,0,3.42,509,12,38.02,39360.4,72776,5,2,3,0.000003026,0.04884,0.06553,-0.911694983,0.806491657,5.9558,0.155555063
GPR126,3.929,53,20,0,1.77409,421,-26,35.7,59261.69231,103001.4286,14,7,7,0.0000031,0.000001,0.000001,0.286473807,-0.169017544,7.73601,0.638730707
GPR125,4.061,63,34,0,1.01844,818,16,39.05,47463.69231,72283.5,13,4,9,0.000004351,0.08248,0.1126,0.099154773,-0.073557068,5.9114,0.754177629
GPR124,4.112,68,34,0,6.5598,379,26,55.25,46838.33333,46838.33333,3,3,0,0.00000241,0.30986,0.12383,0.596718782,-0.143334748,5.53178,0.592960935
GPR123,1.713,17,15,0,2.96872,499,-10,60.33,44567,44567,3,3,0,0.000004358,0.000001,0.000001,1.74167407,-0.135838822,5.90275,0.070422354
HS2ST1,1.11,15,5,0,3.32598,515,0,36.82,164699.5,164699.5,4,4,0,0.000002123,0.85379,0.14176,0.754517707,-0.005381972,1.30316,0.516732896
ZFP92,1.271,0,0,0,0.000001,0.000001,0.000001,58.62,3308,3308,1,1,0,0.000001,0.000001,0.000001,0.000001,0.000001,1.17323,0.539175613
ZFP91,1.768,18,6,0,2.84768,644,2,36.47,41932,41932,1,1,0,0.000004347,0.000001,0.000001,1.627125944,0.373041938,8.37242,0.92467354
ZFP90,1.931,17,13,0,7.65949,421,34,44.64,23304.52941,24545,18,11,7,0.00000178,0.000001,0.000001,1.603542405,-0.26993514,1.21415,0.029808569
WNK4,3.827,68,17,0,16.33092,190,33,53.94,7936.666667,9143.5,6,2,4,0.00000211,0.11744,0.24596,1.943213675,0.367380537,8.06029,0.814009675
AAGAB,0.998,22,10,0,3.12039,320,45,39.49,33653.71429,42538.25,7,4,3,0.000001947,0.000001,0.000001,-2.793430236,0.020302773,11.4831,0.965117617
PELI2,1.293,19,21,0,3.15208,818,10,39.91,175622.6667,175622.6667,3,3,0,0.000002534,0.35205,0.11262,0.994717503,-0.600630256,2.13884,0.672949854
PELI3,1.445,15,15,0,19.41577,194,51,56.57,8126.125,7599.333333,8,6,2,0.000001962,0.32238,0.10913,3.070159526,-0.003562597,1.57307,0.67476675
GPR137,1.579,17,13,0,16.13996,257,65,56.27,3802.894737,4143.25,19,16,3,0.000002173,0.21956,0.10323,2.038743843,-0.424258538,2.19001,0.142894523
GPR139,1.072,11,10,0,2.5465,827,-17,44.63,42271,42433,2,1,1,0.000003227,0.27849,0.13588,1.344121399,-0.293801652,1.36323,0.2026481
GPR133,2.75,40,39,0,2.18974,468,0,51.87,56066.1875,73272.5,16,10,6,0.000005433,0.08353,0.09976,0.655086192,-0.23334,5.50646,0.358482487
GPR135,1.49,16,4,1,1.68237,606,12,40.34,20449,4578,2,1,1,0.000003112,0.000001,0.000001,1.471443336,0.000001,4.65898,0.383148546
WNK1,8.793,80,55,0,4.67405,289,45,38.72,37439.7,60625.71429,21,14,7,0.000002803,0.25927,0.20985,3.660979969,-1.067586275,14.6785,0.968409355
FAM192A,0.795,5,5,0,7.31638,149,48,41.93,18608.80952,19895.33333,21,18,3,0.000001575,0.000001,0.000001,1.560472182,0.03689118,0.36004,0.23091223
TIMD4,1.182,27,14,1,1.35146,1235,16,42.63,34710,34710,3,3,0,0.000004053,0.06333,0.08225,-0.803497468,0.156217551,4.39455,0.001069094
GPR132,1.165,19,20,0,8.57767,198,43,55.62,11578,12313,6,4,2,0.000004596,0.12048,0.2381,1.117876216,-0.666770504,0.75291,0.553305772
WNK3,5.518,0,1,1,0.000001,0.000001,0.000001,40.03,122794.75,122794.75,4,4,0,0.000003476,0.31345,0.12309,2.159513991,-1.328217086,2.51435,0.087605178
WNK2,7.075,87,73,0,4.79663,408,49,52.37,51334.625,107071.8182,19,11,8,0.000002048,0.14056,0.1224,2.055845417,0.000001,12.27991,0.58334719
VEGFB,0.703,17,8,1,16.13996,257,65,61.25,2558.25,2857.333333,4,3,1,0.000002173,0.30788,0.17701,0.051380466,0.395088462,2.72499,0.518624429
VEGFC,1.298,20,5,0,1.45765,585,-14,35.55,74743,109193,2,1,1,0.000005876,0.33469,0.17432,1.217651878,0.194852702,2.11275,0.602628065
ZFP82,1.619,15,8,0,7.14733,758,-61,40.74,20208.75,25039,4,3,1,0.000003419,0.000001,0.000001,0.977062168,-0.670411825,0.60978,0.297563415
COLQ,1.534,25,10,0,5.072,256,40,46.58,41655.1,60539,11,8,3,0.000002255,0.08375,0.2261,0.004553734,-0.534490515,4.21917,0.721865793
HAS1,1.762,27,17,0,4.3628,690,-24,49.55,7904,7904,5,5,0,0.000003567,0.000001,0.000001,1.943746003,0.000001,10.73052,0.616698573
VEGFA,1.306,17,8,0,15.6413,278,41,56.4,12435.63636,13826.36842,25,19,6,0.000002228,0.27201,0.09418,0.042465421,0.000001,2.10662,0.79177938
HARS,1.595,22,6,0,7.7447,356,31,46.01,14243.42857,16622.55556,14,9,5,0.000002358,0.000001,0.000001,1.173577836,0.264628794,2.76846,0.995896742
HAS2,1.674,4,9,1,0.25994,485,-22,39.09,29275,29275,1,1,0,0.000003856,0.48285,0.33817,3.253156812,-0.251530012,0.96699,0.876009156
HAS3,1.79,26,28,0,11.79391,201,24,54.99,8220.6,10092,5,4,1,0.000001848,0.6642,0.22757,1.967145647,-0.552898813,2.98241,0.802983252
AMFR,2.002,26,11,0,4.98079,442,-9,42.2,21405.91667,37316.6,12,5,7,0.000002503,0.31726,0.17249,1.512667692,-1.089312628,0.81595,0.876053608
TGFB1I1,1.441,20,9,0,8.39076,558,11,60.05,3761.294118,3919,17,7,10,0.000003748,0.82014,0.14054,1.600050468,-0.47017169,2.81491,0.973294905
SUDS3,1.047,5,6,0,6.35715,823,32,44.49,23164,41567.5,5,2,3,0.000003983,0.21009,0.10854,1.660628079,-0.229483771,0.94071,0.869942852
RBP5,0.428,7,2,1,0.000001,0.000001,0.000001,49.08,3110.5,3317,4,2,2,0.000003429,0.000001,0.000001,0.000001,0.000001,13.62417,0.460454514
TMX2,0.931,19,7,0,9.22344,354,11,45.19,27240.33333,28369,9,2,7,0.000003361,0.000001,0.000001,-0.29738682,-0.26993514,1.08254,0.015949627
KAZN,2.66,35,26,0,0.000001,0.000001,0.000001,49.01,306540.125,283494.8571,8,7,1,0.000001,0.000001,0.000001,2.235460689,-0.506987379,12.74291,0.11437136
RBP4,0.631,10,11,1,4.50249,305,20,49.28,9791,9791,3,3,0,0.000001968,0.000001,0.000001,1.081099224,-0.471992905,0.41246,0.928406617
GPR146,1.007,32,25,0,7.6506,346,34,58.74,3846.333333,5148,6,4,2,0.000003331,0.15219,0.1137,-0.163802554,-0.064242613,2.76007,0.24817003
TMX1,0.883,10,11,0,3.38961,610,38,36.96,12323,15874,3,1,2,0.000002425,0.82788,0.1133,0.064375623,-0.582225231,2.49853,0.713857817
RBP7,0.425,6,2,1,7.44954,240,24,48.33,18810,18805,2,1,1,0.000001435,0.000001,0.000001,0.000001,0.191216164,0.5075,0.307483655
RBP1,0.684,9,5,1,2.26923,848,13,48.01,13265.2,17044.66667,5,3,2,0.000003813,0.20182,0.32213,0.000001,0.080983847,6.86019,0.525007763
RBP3,3.764,61,53,1,1.1708,445,21,55.02,9505,9505,1,1,0,0.00000291,0.37163,0.25552,1.550848788,-0.957327604,3.47929,0.343587795
GPR149,2.216,30,13,0,0.95537,925,-8,36.74,92044,92044,1,1,0,0.000005247,0.15312,0.09679,1.681945419,-0.554717505,2.40326,0.201144714
TMX4,1.09,15,6,0,0.72842,609,-25,37.75,34359.5,39247,4,2,2,0.00000475,0.000001,0.000001,0.789911336,-0.0274281,1.88959,0.409928693
HUS1,0.883,12,5,0,1.47364,445,21,44.35,39797.88889,11200.75,9,4,5,0.000003084,0.000001,0.000001,0.345339809,0.461228372,2.12288,0.811965703
GPR148,1.049,23,5,0,6.26077,372,11,57.46,1267,1267,1,1,0,0.00000456,0.07493,0.1493,-0.801199468,1.019682101,4.37383,0.216002646
RBP2,0.425,5,3,0,2.32582,754,21,44.04,17982,17982,3,3,0,0.000003695,0.04863,0.12149,0.000001,-0.163345027,0.434,0.539175613
TMX3,1.445,18,7,0,0.70753,920,-24,36.18,16184.07143,23147.75,14,4,10,0.000006218,0.25561,0.11004,0.156199036,0.240763792,2.31345,0.601823992
OAS3,3.344,66,31,0,6.13755,433,38,46.93,9973.142857,12338,7,4,3,0.000002787,0.000001,0.000001,0.37064754,-0.255386946,5.64923,0.316517809
STK17B,1.154,8,10,0,1.40953,373,14,37.67,21004.4,21004.4,5,5,0,0.000002809,0.27534,0.09912,2.030781728,-0.029247611,1.08796,0.145057011
HOXB13,0.865,7,7,1,7.2782,415,24,56.32,4416,4416,1,1,0,0.000003033,0.23838,0.14726,2.5284979,-0.073340031,1.00461,0.989960625
OAS1,1.43,31,6,0,6.2155,527,22,43.26,11123.45455,11079.77778,11,9,2,0.000002737,0.02387,0.18982,-1.573773484,1.311772884,4.21858,0.612910824
OAS2,2.301,26,27,0,6.0596,433,54,43.81,21345.16667,25347.25,6,4,2,0.000002836,0.07914,0.10385,0.852887191,-1.083859071,1.00041,0.186060507
STK17A,1.28,17,8,0,6.5538,310,23,39.76,27861.33333,43722,3,1,2,0.000003445,0.22446,0.11688,0.549329093,0.150760231,3.51955,0.706967602
GPR143,1.26,0,0,1,0.000001,0.000001,0.000001,47.19,27265.83333,37635.5,6,4,2,0.000002329,0.10363,0.22673,-1.567823848,0.018483465,1.36779,0.230516396
COIL,1.766,25,12,0,3.33715,254,-10,43,16366,16366,2,2,0,0.000002628,0.34771,0.12844,0.410729601,-0.356299879,5.08637,0.709550633
GPR142,1.409,45,23,0,3.62227,433,-8,59.32,4914,5143,3,1,2,0.000002833,0.000001,0.000001,-2.528402496,-0.214928658,4.89646,0.11437136
GPR141,0.923,21,10,0,1.03891,630,6,38.45,58992.8,38442.66667,5,3,2,0.000005123,0.1372,0.0869,-1.037552671,-0.53631094,1.10597,0.047422361
CRMP1,2.239,26,16,0,1.0138,643,14,48.98,70406.5,69647.66667,6,3,3,0.000003238,0.53346,0.1627,0.873026495,-0.753139731,6.4024,0.178485541
AMD1,1.05,6,3,0,3.21448,282,31,43.29,16113,20054.4,6,5,1,0.000002177,0.76646,0.29043,2.191668712,-0.09720619,0.66222,0.897316182
HAP1,1.939,41,16,0,16.1788,323,9,54.47,9746.6,10391.85714,7,7,0,0.000002681,0.000001,0.000001,1.06184483,1.870334421,12.40172,0.34988741
GPR156,2.49,42,16,0,4.29121,146,19,41,79455.8,91862.66667,5,3,2,0.000002677,0.05667,0.0767,0.108592267,1.403615907,4.12458,0.298936144
COL18A1,4.877,110,89,0,5.134,481,41,59.66,38077.71429,51075.4,7,5,2,0.000004083,0.000001,0.000001,-0.637150175,0.743953846,15.31657,0.827933033
GPR155,2.688,29,14,0,4.05127,409,30,39.18,34585,53226.66667,5,3,2,0.000002148,0.11958,0.08323,0.509005479,-0.997481928,2.04431,0.099811434
GPR158,3.703,51,27,0,0.43942,814,-21,36.96,148313,427165,3,1,2,0.000004177,0.20324,0.10856,1.387273199,-0.411532969,14.97534,0.884654338
PELI1,1.287,8,13,0,3.79419,441,35,36.9,42514,51803,4,1,3,0.000001994,0.86398,0.12828,2.237359788,-0.494039303,0.45195,0.975592681
GPR157,1.028,23,13,0,8.90298,264,31,50.06,19528,20166.33333,4,3,1,0.000001671,0.10208,0.1038,0.144754524,-0.268115223,8.48061,0.299120039
VIMP,0.6,15,2,0,0.000001,0.000001,0.000001,45.06,4527.111111,5753.2,9,5,4,0.000001,0.000001,0.000001,0.000001,-0.095386216,3.39307,0.000001
IL1RL1,1.738,43,20,1,2.40161,588,9,39.63,18947.1,24381.33333,10,6,4,0.000002482,0.13061,0.21023,-0.483953957,2.780116508,20.33646,0.683037537
IL1RL2,1.783,27,20,1,2.38921,541,8,41.71,42890,42890,5,4,1,0.000002412,0.09088,0.10308,0.203450941,-0.174473069,5.17465,0.068412257
CIDEB,0.685,19,4,0,9.15114,220,38,54.84,2955.5,4117.25,6,4,2,0.000002221,0.15793,0.08429,-2.128550442,-0.780646273,1.29448,0.795001323
CIDEA,0.685,16,11,1,4.28253,350,20,49.14,22984.75,23055,4,1,3,0.00000282,0.15442,0.18847,0.799843758,0.595326758,2.85715,0.588654062
GPR150,1.31,9,2,0,3.07041,359,32,64.36,2065,2065,1,1,0,0.000002467,0.27177,0.10161,1.99267668,0.000001,3.48176,0.002062215
OXSR1,1.674,14,10,0,3.01294,386,31,38.67,46898.83333,87329.5,6,2,4,0.000002003,0.52576,0.14445,2.40175461,-0.293801652,8.02351,0.979179101
GPR152,1.418,37,21,0,13.92213,215,53,65.78,1429,1429,1,1,0,0.000003609,0.09859,0.09818,-0.746150469,0.536463361,4.30448,0.287899041
GPR151,1.265,28,5,0,3.7737,463,14,39.99,3088,3088,1,1,0,0.000002334,0.2257,0.09843,-1.182453205,0.464864541,5.28196,0.119822918
NOP10,0.205,4,0,1,5.42657,234,22,49.56,1433.5,1433.5,2,2,0,0.000002834,0.000001,0.000001,0.000001,0.301449681,0.64158,0.954849217
GPR153,1.855,25,21,0,6.43428,205,30,60.31,13630,13630,1,1,0,0.000002089,0.19561,0.11293,0.393598161,0.000001,5.26401,0.354866595
CIDEC,0.821,17,8,1,9.50574,170,54,47.2,10584,12245.83333,7,6,1,0.000002185,0.000001,0.000001,-2.294887226,0.262810045,2.74041,0.454038912
NOP14,2.78,58,25,0,6.80459,336,49,49.99,21058,25376.5,5,4,1,0.000001955,0.13414,0.1055,-0.156033115,0.565800595,12.73874,0.83551236
OASL,1.575,28,17,1,12.25663,380,40,48.69,17586.66667,17586.66667,3,3,0,0.000002703,0.10031,0.10724,0.971831521,-0.398573136,1.66071,1.92E-05
NOP16,0.987,14,5,0,5.76954,347,45,49.33,4052.555556,4596.25,9,4,5,0.000003259,0.000001,0.000001,1.282260668,0.014844891,4.18004,0.153128204
RBPJ,1.624,9,14,0,1.78487,597,36,40.79,84768.96774,98326.36364,31,22,9,0.000002023,0.92815,0.36448,2.550971154,-0.516085732,1.01189,0.997407103
GPR162,1.807,44,31,0,28.22601,232,32,61.64,4218.428571,5655,7,4,3,0.000002665,0.000001,0.000001,0.070872293,-0.971800989,5.58047,0.23091223
ZFP41,0.605,15,13,0,16.57385,389,19,57.2,10803.8,17281,4,2,2,0.000004285,0.000001,0.000001,0.689413021,0.106667882,1.08682,0.074341807
EVX1,1.239,10,4,0,4.73864,394,13,62.88,3886,4056.75,5,4,1,0.000003117,0.69401,0.12697,2.889187162,0.000001,2.22953,0.781685051
GPR160,1.022,10,7,0,3.96829,426,27,42.37,24851.4,27950.4,10,5,5,0.000003224,0.32439,0.08271,0.61759187,0.371224249,1.9612,0.366112595
MYBPC2,3.566,75,39,1,10.38277,491,30,53.78,17754,33419,2,1,1,0.000003287,0.000001,0.000001,1.567713925,2.37207375,10.23449,0.211493053
MYBPC1,3.836,42,21,0,3.48152,448,6,38.13,61897.72727,89701.6875,25,16,9,0.000003217,0.16355,0.20781,1.850722619,-1.172055164,7.25713,0.487419313
GREB1,6.12,109,91,1,2.19132,360,21,48.57,44111.66667,54931.85714,9,7,2,0.000002379,0.000001,0.000001,1.921156605,-0.053555672,20.48286,0.471208295
GPR161,1.862,20,15,0,4.76316,391,10,46.83,36610.7,47865.875,11,8,3,0.000002849,0.15614,0.15387,1.330134292,-0.800872469,2.08754,0.065224202
EVX2,1.446,10,8,0,2.42935,874,15,53.4,6442,6442,1,1,0,0.000003815,0.34467,0.13076,3.17095076,0.000001,1.09824,0.905257084
MYBPC3,3.99,80,45,0,11.89866,245,45,57.91,19211,21297,4,3,1,0.000001945,0.49203,0.21433,0.540947614,-0.534756622,6.26965,0.91807136
ZFP42,0.938,14,10,1,0.19937,551,-33,44.57,9277.5,9277.5,2,2,0,0.000006613,0.25169,0.10564,1.288134257,0.17280645,1.0686,0.265254405
TRMT10A,1.055,17,3,0,3.31308,847,9,35.04,10978.71429,13896.4,7,5,2,0.000001,0.1434,0.09092,0.000001,0.327131069,1.24125,0.000001
TRMT10B,0.991,18,2,0,4.8934,453,23,42.56,19006.44444,24687.75,9,4,5,0.000001,0.000001,0.000001,0.000001,0.21689899,3.33621,0.000001
ANPEP,3.004,64,41,0,9.34542,212,37,53.35,7261.888889,15856.66667,9,3,6,0.000002336,0.21614,0.85672,0.246412209,-0.984794421,4.20336,0.850493883
TRMT10C,1.217,11,4,0,5.49735,614,11,41.24,4131,4131,2,2,0,0.000001,0.04192,0.06306,0.000001,0.415317661,5.87346,0.000001
FAM195A,0.508,8,5,0,11.15707,213,39,62.73,5391.25,6662,4,1,3,0.000003102,0.000001,0.000001,0.000001,0.000001,0.31826,0.824138295
FAM195B,0.382,3,1,0,0.000001,0.000001,0.000001,59.8,6917.181818,7507.3,11,10,1,0.000001,0.000001,0.000001,0.000001,0.12325821,0.27878,0.282681496
VILL,2.666,46,23,0,3.18742,457,24,55.98,7502.363636,11371.2,11,5,6,0.000001902,0.36993,0.1181,0.298435023,-1.502810938,7.92187,0.359353787
FLT3LG,0.743,16,11,0,21.73457,290,44,53.99,9167.25,9545.888889,13,9,4,0.000002691,0.24328,0.14299,0.275271816,-0.560178693,0.3755,0.439390082
CCL3L1,0.297,0,0,1,0.000001,0.000001,0.000001,0.000001,1774.25,1671.5,4,2,2,0.000001,0.19466,0.16866,0.000001,0.000001,0.00511,0.683874524
HAMP,0.27,2,3,0,7.67246,472,7,54.11,3273.333333,3598,3,2,1,0.000002439,0.31367,0.54192,0.000001,0.457594962,0.22653,0.11437136
CCL3L3,0.297,0,0,1,6.91971,684,13,52.7,1762.428571,1748.333333,4,2,2,0.000002756,0.000001,0.000001,0.000001,0.000001,10000,0.11437136
ETAA1,2.811,40,22,1,0.36002,401,-3,33.26,7884.5,13227,2,1,1,0.000003129,0.05142,0.07884,0.613143677,1.49181482,6.09541,0.033849643
FCGR3A,0.898,19,5,1,6.93228,503,23,44.74,17122.25,18949.42857,8,7,1,0.000003361,0.01788,0.14705,-1.223280734,0.440999548,2.14247,0.003074158
FCGR3B,0.835,23,9,1,6.45754,503,22,44.5,5849.285714,7152.8,7,5,2,0.00000336,0.00848,0.09063,-0.593385437,-0.115612494,2.77603,0.002714121
ZFP36,1.009,10,7,0,15.79611,230,36,59.08,1939.6,1939.6,5,5,0,0.000002543,0.000001,0.000001,1.552074526,-0.249709319,10000,0.999860568
GPR173,1.127,0,2,0,0.000001,0.000001,0.000001,45.9,29510.5,29510.5,2,2,0,0.000003211,0.18443,0.11809,1.4284381,-0.494039303,0.43351,0.128456773
GPR174,1.007,1,0,0,0.000001,0.000001,0.000001,41.49,1258,1258,1,1,0,0.00000584,0.000001,0.000001,0.800257177,0.371224249,0.54712,0.11437136
GPR176,1.668,19,17,0,7.31008,387,17,40.8,96142.8,89895,5,3,2,0.000002128,0.07701,0.19824,0.984737379,-0.712684326,1.43741,0.132640271
