Gene	GDI_Phred
ZMYND8	8.09452
FAM120B	8.09595
CLGN	8.09739
PRDM1	8.09882
LAMC2	8.10025
TRIM47	8.10169
ZNF585B	8.10312
OR13F1	8.10456
AC073343.1	8.10599
UTP23	8.10743
METTL18	8.10886
BRAT1	8.11030
GRHL1	8.11174
MICAL3	8.11317
DOCK6	8.11461
FRZB	8.11605
SDCCAG8	8.11749
SLC30A8	8.11893
RAX	8.12037
SLCO2A1	8.12181
KRT35	8.12325
PAAF1	8.12469
ABCG5	8.12614
VCPKMT	8.12758
OR3A2	8.12902
PGM3	8.13047
WDR24	8.13191
HMGXB4	8.13335
SLFN13	8.13480
ECT2L	8.13625
YBX3	8.13769
PADI3	8.13914
TAF1C	8.14058
UTRN	8.14203
ALPP	8.14348
DAW1	8.14493
NR4A3	8.14638
CCDC60	8.14783
POTEI	8.14928
GGTLC2	8.15073
HDHD1	8.15218
ZC3H12B	8.15363
ZNF805	8.15508
LGI2	8.15653
OR4N2	8.15799
ITGAL	8.15944
FOXM1	8.16089
NOP9	8.16235
CENPU	8.16380
SART3	8.16526
INPP5D	8.16671
SLC2A2	8.16817
CCDC150	8.16962
CARNS1	8.17108
GNRH2	8.17254
KRT5	8.17400
CHRNA9	8.17546
SLC1A5	8.17692
COMMD2	8.17837
LGALS3	8.17983
GPR88	8.18130
OR9G1	8.18276
ZNF705A	8.18422
MCEE	8.18568
C19orf35	8.18714
PPP1R9A	8.18861
GALNT16	8.19007
ZNF737	8.19153
TJP2	8.19300
CEP19	8.19446
TYW3	8.19593
THAP9	8.19739
PDZD2	8.19886
PRRC2C	8.20033
EFHD1	8.20179
MMP20	8.20326
TBC1D4	8.20473
PBX1	8.20620
GALNT5	8.20767
OSMR	8.20914
NOTCH3	8.21061
ALOX12	8.21208
TBC1D2B	8.21355
EID2	8.21502
CALCOCO1	8.21650
OR13A1	8.21797
CEP68	8.21944
HAUS8	8.22092
GLB1	8.22239
KIAA2018	8.22387
PAX9	8.22534
NACAD	8.22682
WRN	8.22829
TMPRSS11E	8.22977
CYP1A1	8.23125
DPYD	8.23273
USP10	8.23420
HSPB9	8.23568
SERPINA5	8.23716
FAM220A	8.23864
C17orf50	8.24012
RAB3GAP2	8.24160
SYDE2	8.24309
TBC1D10B	8.24457
MLH3	8.24605
ARHGEF26	8.24753
OR6Y1	8.24902
PCSK1	8.25050
DPY19L1	8.25199
SLAIN1	8.25347
CTRL	8.25496
MIB2	8.25644
MOGAT1	8.25793
DSC3	8.25942
TBC1D1	8.26090
GEMIN4	8.26239
AC087645.1	8.26388
KLF1	8.26537
PDE4C	8.26686
AK7	8.26835
TPR	8.26984
KCTD2	8.27133
PIGB	8.27282
OFCC1	8.27431
PRNP	8.27581
NOBOX	8.27730
C10orf95	8.27879
CACNA1F	8.28029
KIAA1586	8.28178
HERC3	8.28328
KRTAP10-9	8.28477
KRT82	8.28627
XYLT1	8.28777
GSN	8.28926
PARP10	8.29076
PCDH8	8.29226
MAP10	8.29376
C17orf97	8.29526
SLC26A8	8.29676
MICAL1	8.29826
LRP2	8.29976
FLJ27365	8.30126
ZNF268	8.30276
MYH11	8.30427
KIAA1377	8.30577
AC104809.3	8.30727
OR4C6	8.30878
C5orf52	8.31028
ST6GAL2	8.31179
TSR1	8.31329
FAM132A	8.31480
CYP39A1	8.31630
PGM2L1	8.31781
OR6V1	8.31932
TSSK2	8.32083
CATSPERD	8.32234
LBX2	8.32385
FKBP3	8.32536
TAS2R50	8.32687
CDH3	8.32838
GZMB	8.32989
ERC1	8.33140
TATDN2	8.33291
CAPS2	8.33443
RETNLB	8.33594
GPC6	8.33745
GOLGA8A	8.33897
DDN	8.34048
HOOK2	8.34200
IGSF11	8.34351
TACC3	8.34503
SOD2	8.34655
NEIL3	8.34807
WDR18	8.34958
SOX1	8.35110
SSTR4	8.35262
MED12L	8.35414
PUS3	8.35566
FOXO6	8.35718
ARHGEF38	8.35870
IGHMBP2	8.36023
SEC23B	8.36175
UPK3B	8.36327
FUT6	8.36480
GRXCR1	8.36632
TRAPPC4	8.36784
ZBP1	8.36937
PLXNA3	8.37090
ZFP91	8.37242
PPARA	8.37395
KRT25	8.37548
TCTE1	8.37700
TMEM131	8.37853
SAAL1	8.38006
TRIML1	8.38159
DDX53	8.38312
DNALI1	8.38465
CCDC106	8.38618
KCNH5	8.38771
LMAN1L	8.38925
BCL9	8.39078
DPCR1	8.39231
SMARCA2	8.39385
NCAPH2	8.39538
FAT3	8.39691
CNPY3	8.39845
POU2F3	8.39999
CLUAP1	8.40152
FILIP1L	8.40306
FKTN	8.40460
SCNN1A	8.40614
OR1D2	8.40767
SERF2	8.40921
TACSTD2	8.41075
TRMT6	8.41229
POPDC2	8.41383
PCDHGA2	8.41538
C4orf26	8.41692
LOR	8.41846
DCAF12	8.42000
SAMSN1	8.42155
LMF2	8.42309
OR9G4	8.42464
GCFC2	8.42618
ACADL	8.42773
C11orf96	8.42927
MYOF	8.43082
DNAJB11	8.43237
PALLD	8.43392
AMZ1	8.43546
ICOSLG	8.43701
ARHGAP9	8.43856
FBXO30	8.44011
HK2	8.44166
DROSHA	8.44322
IGFBP3	8.44477
NDUFA6	8.44632
PPFIA1	8.44787
NAALAD2	8.44943
NOV	8.45098
SNAI1	8.45254
DDX11	8.45409
SLCO2B1	8.45565
CCDC88B	8.45720
OR52K1	8.45876
SPHK1	8.46032
OR2G6	8.46187
DENND6B	8.46343
C7orf13	8.46499
SLC2A11	8.46655
SH2D3A	8.46811
ECM1	8.46967
ABCA8	8.47123
NXPE4	8.47280
DSC1	8.47436
MINK1	8.47592
DCLRE1C	8.47749
TPRX1	8.47905
GPR157	8.48061
DUSP27	8.48218
SOAT2	8.48375
FAM21C	8.48531
POTEG	8.48688
DHX33	8.48845
CHST10	8.49001
SART1	8.49158
KIAA1217	8.49315
RDH8	8.49472
SKOR2	8.49629
LRRC53	8.49786
ANKRD12	8.49944
PIK3R1	8.50101
TMEM229A	8.50258
AP001579.1	8.50415
ANXA13	8.50573
ARHGAP12	8.50730
SNRNP48	8.50888
PPEF2	8.51045
ASPHD1	8.51203
NT5DC2	8.51361
RYR1	8.51518
TCTE3	8.51676
COMT	8.51834
ATP9B	8.51992
MARCH2	8.52150
KIRREL2	8.52308
ARHGAP42	8.52466
C1orf27	8.52624
TNIP2	8.52782
SZT2	8.52940
TYSND1	8.53099
LRRC43	8.53257
RIMS2	8.53415
SMCR8	8.53574
FRMPD2	8.53732
INF2	8.53891
TMBIM4	8.54050
SPG7	8.54208
ABCC10	8.54367
C10orf54	8.54526
NSMCE1	8.54685
DENND2C	8.54844
MRPL45	8.55003
EML1	8.55162
DKFZP779J2370	8.55321
FAM161A	8.55480
TNFRSF19	8.55639
TMPRSS11F	8.55799
HCN2	8.55958
HAAO	8.56117
WDR73	8.56277
DSE	8.56436
BMP6	8.56596
HERC2	8.56756
C15orf57	8.56915
PDHX	8.57075
ENPP1	8.57235
ZKSCAN7	8.57395
CCDC74B	8.57555
NGF	8.57715
CC2D1A	8.57875
CLUH	8.58035
ADRA2C	8.58195
RP11-766F14.2	8.58355
AC007956.1	8.58515
MRPS27	8.58676
KIAA1109	8.58836
PHC2	8.58997
ESD	8.59157
FAM83C	8.59318
AL358333.1	8.59478
ITIH4	8.59639
LIPK	8.59800
CR1L	8.59961
GP6	8.60122
OR52N4	8.60282
NBPF12	8.60443
TMEM106C	8.60605
RP11-542P2.1	8.60766
KIAA0922	8.60927
PDILT	8.61088
GPT	8.61249
RNPEP	8.61411
MMAB	8.61572
KRT39	8.61734
FAM90A26	8.61895
BFAR	8.62057
KRT26	8.62218
UBASH3B	8.62380
OR2H2	8.62542
PLXNC1	8.62704
CCDC92	8.62866
CNGB1	8.63028
COBLL1	8.63190
ZNF234	8.63352
OR10Q1	8.63514
RHCE	8.63676
PRED62	8.63838
DNAJB13	8.64001
COL22A1	8.64163
SLC28A3	8.64325
IMPG1	8.64488
OGFRL1	8.64651
GALNT14	8.64813
HBCBP	8.64976
ZNF813	8.65139
SIM2	8.65301
CDON	8.65464
PPP2R3B	8.65627
H3F3B	8.65790
GABRR2	8.65953
RFWD3	8.66116
HNRNPCL1	8.66280
MAD1L1	8.66443
OR4D1	8.66606
EFNA1	8.66769
TRIP6	8.66933
OR1L3	8.67096
WDR55	8.67260
TNRC6B	8.67424
OR2F1	8.67587
ZNF28	8.67751
TLN2	8.67915
PTPRA	8.68079
DIS3L	8.68242
MPP4	8.68406
LCE1C	8.68571
CGN	8.68735
LIG4	8.68899
PDIA6	8.69063
TGM5	8.69227
AGAP8	8.69392
CSF2	8.69556
EFCAB2	8.69721
GSTO1	8.69885
FARP2	8.70050
ZNF790	8.70214
NHLRC1	8.70379
ZDHHC24	8.70544
MDGA2	8.70709
DHX35	8.70874
MUC7	8.71039
ART3	8.71204
PRKRA	8.71369
PAXIP1	8.71534
TRAPPC11	8.71699
LRRIQ1	8.71864
SIGMAR1	8.72030
EPHX2	8.72195
NME8	8.72361
SSFA2	8.72526
AKAP3	8.72692
BMS1	8.72857
PLAUR	8.73023
ADC	8.73189
C6orf132	8.73355
CHRD	8.73521
SRRM5	8.73687
KDR	8.73853
WLS	8.74019
CCDC157	8.74185
HPS1	8.74351
APOBEC4	8.74518
FCER2	8.74684
ZNF541	8.74850
KLF14	8.75017
PTPLAD2	8.75183
RNF207	8.75350
CCDC13	8.75517
OR8J3	8.75683
GATA2	8.75850
SIX5	8.76017
LYZL1	8.76184
RAG1	8.76351
EFCAB6	8.76518
CCDC138	8.76685
COPE	8.76852
OC90	8.77020
DNAI1	8.77187
CCDC38	8.77354
ADAMTS13	8.77522
COL3A1	8.77689
CCDC146	8.77857
RNASEL	8.78025
KRTAP5-9	8.78192
UGT1A6	8.78360
BDNF	8.78528
C6ORF165	8.78696
DKK2	8.78864
AC127496.1	8.79032
OR4D2	8.79200
PPARGC1B	8.79368
TRAP1	8.79536
NHLRC2	8.79705
LAMA3	8.79873
ST20	8.80042
RALGAPA1	8.80210
ADAMTS19	8.80379
IL24	8.80547
GABRR1	8.80716
OR8U1	8.80885
FOLH1	8.81053
MMP15	8.81222
CYP2C18	8.81391
SRRM2	8.81560
TRAF3	8.81729
GPC5	8.81899
NEFH	8.82068
BCAN	8.82237
PSG5	8.82406
CLCN1	8.82576
CCL8	8.82745
SLC16A8	8.82915
CCZ1B	8.83084
TBC1D8	8.83254
PNLIPRP3	8.83424
TRAF3IP1	8.83594
TMEM262	8.83764
SV2C	8.83934
OR11H1	8.84104
IL31RA	8.84274
CLK3	8.84444
IER5	8.84614
IFI44L	8.84784
ACP1	8.84955
MYH7B	8.85125
PTPN5	8.85295
LRRC17	8.85466
RAB3GAP1	8.85637
OR2L3	8.85807
RASSF1	8.85978
FAM151A	8.86149
LPP	8.86320
MAP1S	8.86491
UGT3A1	8.86662
LAMB1	8.86833
THAP8	8.87004
CCDC34	8.87175
THEMIS2	8.87346
TEX38	8.87518
IKBKE	8.87689
IL17RD	8.87861
SLC52A3	8.88032
NUAK1	8.88204
AL626787.1	8.88376
CATSPER4	8.88547
APBA2	8.88719
OPRM1	8.88891
ARMC3	8.89063
FLRT3	8.89235
TSHZ1	8.89407
ARVCF	8.89579
HTR3B	8.89752
DSG2	8.89924
RPGR	8.90096
UAP1L1	8.90269
ILDR1	8.90441
POLRMT	8.90614
GPRIN1	8.90786
EIF2S3L	8.90959
OPLAH	8.91132
ZFR	8.91305
LRRC15	8.91478
SNRPC	8.91651
ZNF682	8.91824
MYEOV	8.91997
COX6C	8.92170
KRR1	8.92343
C21orf91	8.92517
TGOLN2	8.92690
GFY	8.92864
CHGA	8.93037
BBS4	8.93211
DMXL1	8.93384
NSD1	8.93558
MRGPRF	8.93732
AGAP6	8.93906
GML	8.94080
C5orf49	8.94254
EMID1	8.94428
ZSCAN12	8.94602
EML5	8.94776
LRIT2	8.94951
KIR3DL1	8.95125
NEUROG3	8.95300
COL2A1	8.95474
PCDH1	8.95649
TPCN2	8.95823
FAM149A	8.95998
SLC9C2	8.96173
RTP1	8.96348
TDP2	8.96523
GOLGA8B	8.96698
ADAM7	8.96873
TAF5	8.97048
GSAP	8.97223
KNTC1	8.97398
SCRN3	8.97574
C20orf201	8.97749
TTC18	8.97925
MGAT5B	8.98100
CHDC2	8.98276
ZNF462	8.98452
MYCBPAP	8.98627
POLE	8.98803
MC5R	8.98979
EMILIN3	8.99155
SMG7	8.99331
RYK	8.99508
AIPL1	8.99684
TDRD12	8.99860
ZNF408	9.00036
NUTM1	9.00213
LPPR3	9.00389
NPIPB8	9.00566
C1orf68	9.00743
LGALS9	9.00919
METTL11B	9.01096
SELPLG	9.01273
HR	9.01450
WDR87	9.01627
CCDC82	9.01804
ITGAE	9.01981
GRWD1	9.02158
ZNF211	9.02336
C14orf159	9.02513
KIDINS220	9.02690
KIAA1683	9.02868
OR2T3	9.03046
KIAA1524	9.03223
ZBTB21	9.03401
ZNF804B	9.03579
COL17A1	9.03757
PTPRU	9.03935
RBM23	9.04113
ENGASE	9.04291
ZNF860	9.04469
ZNF611	9.04647
PSMD9	9.04825
RP11-324D17.1	9.05004
HKDC1	9.05182
UBQLN3	9.05361
SEMA3D	9.05539
CEP350	9.05718
RNMTL1	9.05897
HJURP	9.06076
GRIN2C	9.06255
AC139100.2	9.06434
PTK2B	9.06613
TP53BP1	9.06792
MRPS31	9.06971
AC093323.1	9.07150
SPATC1L	9.07330
OR10H4	9.07509
C7orf72	9.07689
GLP1R	9.07868
CPT2	9.08048
TUBGCP6	9.08228
FOXN1	9.08407
OR4M1	9.08587
PRDM10	9.08767
OR2AG2	9.08947
C19orf33	9.09127
WDR64	9.09307
XYLT2	9.09488
FAM198A	9.09668
TACR2	9.09848
CHAT	9.10029
RP11-383H13.1	9.10209
DCHS1	9.10390
C11orf16	9.10571
TTC3	9.10751
ASTL	9.10932
DENND4B	9.11113
RNF32	9.11294
TRIM22	9.11475
ANKRD65	9.11656
GABRB3	9.11838
H2BFM	9.12019
CTSH	9.12200
FRY	9.12382
LACC1	9.12563
MTA1	9.12745
ZPLD1	9.12927
VRK3	9.13108
MAGEF1	9.13290
ZNF222	9.13472
TYR	9.13654
ANKRD30B	9.13836
RTKN2	9.14018
AC012493.2	9.14200
AATK	9.14383
TXNDC16	9.14565
NMUR2	9.14747
ADPGK	9.14930
FBXO2	9.15113
ATG2A	9.15295
NRK	9.15478
SCAI	9.15661
COL4A2	9.15844
DACT1	9.16027
ASAH2C	9.16210
CCDC110	9.16393
MYLK4	9.16576
HSPA1L	9.16759
C3orf17	9.16943
SORD	9.17126
ALG9	9.17310
EML4	9.17493
LINGO3	9.17677
SLC22A1	9.17861
SMC6	9.18045
EFCAB13	9.18228
KIF2B	9.18412
ATG16L1	9.18597
AC090574.1	9.18781
NOP56	9.18965
GUCY2F	9.19149
IL16	9.19334
ZNF146	9.19518
APEX1	9.19703
REV1	9.19887
LRP5	9.20072
GAL3ST1	9.20257
TSKS	9.20441
TM7SF2	9.20626
GABRP	9.20811
PNPLA1	9.20996
STARD13	9.21182
DDX55	9.21367
LNPEP	9.21552
WDR49	9.21738
HIPK1	9.21923
OR9Q2	9.22109
EVPL	9.22294
MTMR11	9.22480
VNN1	9.22666
CCDC109B	9.22852
DIS3	9.23038
TAPBPL	9.23224
OR4C11	9.23410
AZI1	9.23596
THOC5	9.23782
SDC4	9.23969
CCDC8	9.24155
CCDC114	9.24341
OR5B2	9.24528
MSTO1	9.24715
STPG1	9.24901
GOLGA4	9.25088
B3GNTL1	9.25275
CCP110	9.25462
CDC42BPG	9.25649
MC3R	9.25836
ZAR1	9.26024
AC092850.1	9.26211
SENP2	9.26398
GGN	9.26586
EVI5	9.26773
MRPL35	9.26961
XRCC4	9.27149
FAM65B	9.27337
ATG9B	9.27524
ANKEF1	9.27712
TTLL6	9.27901
ZNF142	9.28089
XIRP1	9.28277
PNLIPRP1	9.28465
ATP7B	9.28654
RNF111	9.28842
CNOT4	9.29031
PLA2R1	9.29219
MUC20	9.29408
OR2T12	9.29597
WHAMM	9.29785
SDK2	9.29974
ERCC5	9.30163
ZNF830	9.30353
HIBCH	9.30542
NCAPD2	9.30731
KANK4	9.30920
AP1G1	9.31110
PIGR	9.31299
PDE12	9.31489
HUNK	9.31679
PRODH	9.31868
PAWR	9.32058
ANGEL1	9.32248
ADAMTS5	9.32438
ITGA11	9.32628
ENDOD1	9.32819
C5orf42	9.33009
DMRT2	9.33199
GLRX3	9.33390
RALGDS	9.33580
FAM170B	9.33771
CLN5	9.33961
ADRB2	9.34152
CCDC169-SOHLH2	9.34343
LAMP5	9.34534
ASMTL	9.34725
CXXC11	9.34916
UCHL1	9.35107
MYO1H	9.35299
FIG4	9.35490
GALNTL5	9.35681
HGFAC	9.35873
C12orf60	9.36065
SAMM50	9.36256
KLK14	9.36448
MBL2	9.36640
C19orf84	9.36832
CEP104	9.37024
LRRC38	9.37216
NLRP1	9.37408
ALOX15B	9.37601
POLE4	9.37793
KDELR3	9.37985
YBX2	9.38178
MESP1	9.38371
SBSN	9.38563
FAM134A	9.38756
CNTN2	9.38949
ARAP1	9.39142
SRCRB4D	9.39335
NBN	9.39528
AP001421.1	9.39721
CARD10	9.39915
OTOR	9.40108
CAPN12	9.40302
AKAP7	9.40495
TMEM231	9.40689
ANKRD26	9.40883
CHDH	9.41076
TINAG	9.41270
ST8SIA3	9.41464
TPSD1	9.41658
FAM114A1	9.41853
ARHGEF39	9.42047
APOL2	9.42241
YDJC	9.42436
KLHL38	9.42630
TMPRSS4	9.42825
OAF	9.43020
CYB5D1	9.43214
CNDP2	9.43409
KRT2	9.43604
PTPN13	9.43799
CCDC105	9.43994
KRTAP10-12	9.44190
OR52B4	9.44385
PRND	9.44580
FOPNL	9.44776
EPS15	9.44971
NEBL	9.45167
KLHL30	9.45363
ACSM2A	9.45559
CDC42BPA	9.45755
DCDC1	9.45951
STK32B	9.46147
FAM26F	9.46343
ZNF169	9.46539
SFT2D3	9.46736
SEPT4	9.46932
RASSF6	9.47129
GABPB2	9.47325
KRT14	9.47522
DCTN4	9.47719
TEKT1	9.47916
GLO1	9.48113
FKSG63	9.48310
TTC27	9.48507
SPATA3	9.48704
ADPRM	9.48902
ANKK1	9.49099
C17orf72	9.49297
TEX26	9.49494
SIPA1L2	9.49692
CARD14	9.49890
CCDC141	9.50088
MMP17	9.50286
EPHB6	9.50484
C14orf39	9.50682
GPR179	9.50880
PPID	9.51079
DMXL2	9.51277
SIGLEC8	9.51476
ARMS2	9.51674
CCDC7	9.51873
PHIP	9.52072
MTCH2	9.52271
C10orf113	9.52470
AC018630.1	9.52669
ACPT	9.52868
ZNF474	9.53067
MADD	9.53267
FBXL19	9.53466
STXBP5	9.53666
NFASC	9.53865
ATF4	9.54065
ZNF584	9.54265
C17orf96	9.54465
BCMO1	9.54665
RELN	9.54865
KIAA1244	9.55065
RP11-15E18.4	9.55265
DOK7	9.55466
OR7A10	9.55666
ZNF540	9.55867
AVPI1	9.56067
ZNF681	9.56268
OCA2	9.56469
TCL1B	9.56670
NEK4	9.56871
LRRC2	9.57072
RBBP8NL	9.57273
APC2	9.57474
EDAR	9.57676
FAM83F	9.57877
CDKN1B	9.58079
CEP290	9.58280
CASR	9.58482
WDR93	9.58684
CTNNAL1	9.58886
PALM2-AKAP2	9.59088
ME3	9.59290
NKAPL	9.59492
TRIM64C	9.59695
PEPD	9.59897
PCDHA8	9.60100
MFSD4	9.60302
POU6F2	9.60505
ROCK2	9.60708
RP11-131H24.4	9.60911
BCAS1	9.61114
ETV1	9.61317
ZNF679	9.61520
PRR22	9.61723
CAMKK2	9.61927
ACTRT2	9.62130
DHRSX	9.62334
PNPLA7	9.62537
BAG3	9.62741
USP36	9.62945
CREB3L4	9.63149
VPS13D	9.63353
ACHE	9.63557
CEP55	9.63761
TLR3	9.63966
HMMR	9.64170
ERBB2IP	9.64374
B9D1	9.64579
CPA5	9.64784
COL9A3	9.64989
TBC1D2	9.65193
RPF1	9.65398
PRR14L	9.65604
RBFA	9.65809
NCOA3	9.66014
H6PD	9.66219
DNAH6	9.66425
GRK5	9.66631
CWC22	9.66836
DNASE1	9.67042
ACOT4	9.67248
FRMD4B	9.67454
RP11-477N12.3	9.67660
ECH1	9.67866
CDHR2	9.68072
PLA2G2C	9.68279
FAM21B	9.68485
RHBDL3	9.68692
PNPLA3	9.68898
TMEM176B	9.69105
PRR15	9.69312
NUGGC	9.69519
WWC2	9.69726
NBAS	9.69933
SIGLEC15	9.70140
GUCA2A	9.70348
HAVCR1	9.70555
GPR144	9.70763
MRGPRX2	9.70970
SPAG16	9.71178
MEIOB	9.71386
HMCN2	9.71594
PXK	9.71802
IFT46	9.72010
HSPA6	9.72218
KL	9.72427
ANKRD36C	9.72635
PABPC3	9.72844
ABCC6	9.73052
TBC1D31	9.73261
ROR1	9.73470
GGH	9.73679
GDF5OS	9.73888
ZNF624	9.74097
HYLS1	9.74306
C2orf74	9.74516
HHAT	9.74725
RNF17	9.74935
LMBRD1	9.75144
PGBD1	9.75354
TUBB1	9.75564
IDUA	9.75774
ABCC12	9.75984
RPGRIP1L	9.76194
DEFB108B	9.76404
CTD-2054N24.2	9.76615
KRTAP10-2	9.76825
RRP1	9.77036
MCAT	9.77246
ZNF91	9.77457
SALL2	9.77668
GLI4	9.77879
SLC7A9	9.78090
ZNF219	9.78301
ANKRD24	9.78513
ARHGAP30	9.78724
OR10H1	9.78935
ZNF812	9.79147
HIVEP3	9.79359
XYLB	9.79571
HIST1H2BE	9.79782
LBP	9.79994
RAB11FIP1	9.80207
C9orf129	9.80419
TJP3	9.80631
NUP54	9.80844
OR1D5	9.81056
CRTC3	9.81269
MAPKBP1	9.81481
CCDC168	9.81694
NIN	9.81907
CEP63	9.82120
FUCA1	9.82333
DEPTOR	9.82547
SPRN	9.82760
AC074091.13	9.82973
SYCE1L	9.83187
SYNRG	9.83401
BCL2A1	9.83615
SLC25A26	9.83828
FGGY	9.84042
NAA25	9.84256
LUZP2	9.84471
NOS2	9.84685
KIAA0141	9.84899
MFSD6	9.85114
DNAAF3	9.85329
KLF17	9.85543
GFRAL	9.85758
FAM21A	9.85973
MAN2B1	9.86188
N4BP2	9.86403
PRR21	9.86619
PLXND1	9.86834
EMCN	9.87049
DYX1C1	9.87265
DNAAF1	9.87481
RTP4	9.87696
PLEKHG5	9.87912
APOBR	9.88128
ZNF302	9.88345
CCDC147	9.88561
NIF3L1	9.88777
TMEM245	9.88994
RP11-96O20.4	9.89210
SI	9.89427
C1QTNF9	9.89643
TMEM87B	9.89860
PCNXL2	9.90077
FOXD4	9.90294
CDC6	9.90512
T	9.90729
HSD17B13	9.90946
C3orf30	9.91164
CYP21A2	9.91382
OR2T34	9.91599
SCFD2	9.91817
RP11-368I7.4	9.92035
FREM3	9.92253
C9orf171	9.92471
FSHR	9.92690
ZNF519	9.92908
ZNF492	9.93127
LILRA6	9.93345
THBS1	9.93564
COCH	9.93783
FGL1	9.94002
MUT	9.94221
NLRP14	9.94440
PLEKHH2	9.94659
LPIN1	9.94879
DHRS11	9.95098
UBALD1	9.95318
ELL2	9.95538
PTCHD2	9.95757
FAM208A	9.95977
ZNF836	9.96197
TTLL11	9.96418
MSR1	9.96638
RDM1	9.96858
BANF2	9.97079
MTR	9.97299
LEPREL4	9.97520
KRT81	9.97741
APLF	9.97962
NUP133	9.98183
KRT6A	9.98404
OVGP1	9.98625
RECQL5	9.98847
PTCRA	9.99068
LEPR	9.99290
RBM12B-AS1	9.99512
OR8B2	9.99734
CYFIP1	9.99956
FAM160B2	10.00178
C16orf96	10.00400
RGS11	10.00622
NEK10	10.00845
ERV3-1	10.01067
CCDC182	10.01290
CHCHD6	10.01513
C6orf52	10.01735
SIM1	10.01958
SMCHD1	10.02182
NPVF	10.02405
WDR4	10.02628
NOX5	10.02852
UGT1A5	10.03075
USHBP1	10.03299
TENC1	10.03523
SLC16A11	10.03747
SOWAHB	10.03971
ZPBP2	10.04195
GLI3	10.04419
BEGAIN	10.04643
FAM129C	10.04868
NECAB2	10.05093
CLDN23	10.05317
PCDHB12	10.05542
LIPA	10.05767
IQGAP2	10.05992
ZC3H12D	10.06217
UBAP2	10.06443
EPSTI1	10.06668
TPO	10.06894
LILRB4	10.07119
C12orf55	10.07345
FAM187A	10.07571
KISS1	10.07797
FAM71A	10.08023
SLC25A37	10.08249
PCDHGA8	10.08476
PLA2G4C	10.08702
FAM83D	10.08929
EIF2AK4	10.09156
GPR137C	10.09383
ZFYVE26	10.09609
FAM200B	10.09837
EPCAM	10.10064
RHBDL2	10.10291
ALG1L	10.10519
FLVCR1	10.10746
RPUSD4	10.10974
PLEKHM2	10.11202
GLDN	10.11429
NOB1	10.11657
BHLHE41	10.11886
RP11-321F6.1	10.12114
PHYHD1	10.12342
CAPN3	10.12571
TTLL10	10.12799
RNLS	10.13028
AC090616.2	10.13257
LEFTY1	10.13486
MCC	10.13715
PTPN18	10.13944
SULT1A2	10.14174
ZFHX4	10.14403
TMEM63A	10.14633
LINS	10.14863
SENP7	10.15092
HEATR2	10.15322
FBLL1	10.15553
CCDC125	10.15783
TMEM156	10.16013
VWA2	10.16244
BRDT	10.16474
MTHFD1	10.16705
EVC2	10.16936
EIF2AK3	10.17167
TYW1	10.17398
UCP2	10.17629
TNS4	10.17860
TAP2	10.18092
ANK3	10.18323
OR2AK2	10.18555
C8A	10.18787
QPCT	10.19019
UBR4	10.19251
LILRB5	10.19483
TAF1B	10.19715
POM121C	10.19948
GDF15	10.20180
SAC3D1	10.20413
ATP6V1C2	10.20646
ZNF273	10.20879
ASPSCR1	10.21112
GALNT15	10.21345
DDX51	10.21578
TAS2R42	10.21811
RPP38	10.22045
SEMA5B	10.22279
SCN9A	10.22513
KRTAP4-4	10.22746
PINK1	10.22981
ASB17	10.23215
MYBPC2	10.23449
HSD3B7	10.23683
VPS11	10.23918
ZNF414	10.24153
HELZ	10.24388
MTHFSD	10.24622
RAP1GAP	10.24858
CCDC116	10.25093
ANKIB1	10.25328
CTNNA3	10.25564
UBD	10.25799
PEAK1	10.26035
ULK3	10.26271
AC187652.1	10.26507
AC004466.1	10.26743
ATP7A	10.26979
TCTEX1D1	10.27215
LATS2	10.27452
ANKDD1A	10.27688
DENND5A	10.27925
LPCAT3	10.28162
TRPM6	10.28399
RP11-407N17.3	10.28636
EHHADH	10.28873
TH	10.29111
SLC37A3	10.29348
RPGRIP1	10.29586
CCDC137	10.29824
CSHL1	10.30062
GABRA4	10.30300
ARHGEF3	10.30538
CASC1	10.30776
SLC26A10	10.31014
PCNXL3	10.31253
KRTAP17-1	10.31492
IGSF3	10.31731
B3GNT4	10.31970
KLRG2	10.32209
LILRA1	10.32448
CKAP2L	10.32687
NACA	10.32927
SULT6B1	10.33166
FOXRED1	10.33406
KIAA0825	10.33646
IL10RB	10.33886
RP11-41O4.1	10.34126
CHPT1	10.34366
FAM83B	10.34607
MCM3AP	10.34847
PPP1R26	10.35088
SKIV2L	10.35329
TMPRSS7	10.35570
POLG2	10.35811
CAPN11	10.36052
USPL1	10.36293
ATP8B4	10.36535
CYP3A43	10.36776
OXA1L	10.37018
KNG1	10.37260
HKR1	10.37502
MOK	10.37744
JMY	10.37986
ABCA12	10.38229
ZNF789	10.38471
NLRP5	10.38714
PJA2	10.38957
CLEC12B	10.39200
FBXO38	10.39443
CTSB	10.39686
OR2W1	10.39930
BANK1	10.40173
NUTM2F	10.40417
GPR1	10.40661
FAM186A	10.40904
STAB1	10.41148
KRTAP11-1	10.41393
LY6G6F	10.41637
SHANK3	10.41881
MACC1	10.42126
COL16A1	10.42371
ZNF35	10.42616
GLI1	10.42861
PTGES3L-AARSD1	10.43106
IL6ST	10.43351
ALDH3A1	10.43597
GSPT1	10.43842
CNTD1	10.44088
